2015-06-18 00:00:00, 1.0, 9.0
1999-07-29 00:00:00, 3.0, 12.0
1999-07-29 00:00:00, 4.0, 12.0
1999-07-29 00:00:00, 5.0, 12.0
1999-07-29 00:00:00, 6.0, 12.0
1999-07-29 00:00:00, 7.0, 12.0
1999-07-29 00:00:00, 8.0, 12.0
1999-07-29 00:00:00, 9.0, 12.0
1999-07-29 00:00:00, 10.0, 12.0
1999-07-29 00:00:00, 11.0, 12.0
1999-07-29 00:00:00, 12.0, 12.0
2009-03-10 00:00:00, 1.0, 10.0
2009-03-10 00:00:00, 2.0, 10.0
2009-03-10 00:00:00, 3.0, 10.0
2009-03-10 00:00:00, 4.0, 10.0
2009-03-10 00:00:00, 5.0, 10.0
2009-03-10 00:00:00, 6.0, 10.0
2009-03-10 00:00:00, 7.0, 10.0
2009-03-10 00:00:00, 8.0, 10.0
2009-03-10 00:00:00, 9.0, 10.0
2009-03-10 00:00:00, 10.0, 10.0
2005-03-21 00:00:00, 1.0, 10.0
2005-03-21 00:00:00, 2.0, 10.0
2005-03-21 00:00:00, 3.0, 10.0
2005-03-21 00:00:00, 4.0, 10.0
2005-03-21 00:00:00, 5.0, 10.0
2005-03-21 00:00:00, 6.0, 10.0
2005-03-21 00:00:00, 7.0, 10.0
2005-03-21 00:00:00, 8.0, 10.0
2005-03-21 00:00:00, 9.0, 10.0
2005-03-21 00:00:00, 10.0, 10.0
1990-06-18 00:00:00, 1.0, 10.0
1990-06-18 00:00:00, 2.0, 10.0
1990-06-18 00:00:00, 3.0, 10.0
1990-06-18 00:00:00, 4.0, 10.0
1990-06-18 00:00:00, 5.0, 10.0
1990-06-18 00:00:00, 6.0, 10.0
1990-06-18 00:00:00, 7.0, 10.0
1990-06-18 00:00:00, 8.0, 10.0
1990-06-18 00:00:00, 9.0, 10.0
1990-06-18 00:00:00, 10.0, 10.0
2011-10-14 00:00:00, 1.0, 8.0
2011-10-14 00:00:00, 2.0, 8.0
2011-10-14 00:00:00, 3.0, 8.0
2011-10-14 00:00:00, 4.0, 8.0
2011-10-14 00:00:00, 5.0, 8.0
2011-10-14 00:00:00, 6.0, 8.0
2011-10-14 00:00:00, 7.0, 8.0
2011-10-14 00:00:00, 8.0, 8.0
2010-08-03 00:00:00, 1.0, 9.0
2010-08-03 00:00:00, 2.0, 9.0
2010-08-03 00:00:00, 3.0, 9.0
2010-08-03 00:00:00, 4.0, 9.0
2010-08-03 00:00:00, 5.0, 9.0
2010-08-03 00:00:00, 6.0, 9.0
2010-08-03 00:00:00, 7.0, 9.0
2010-08-03 00:00:00, 8.0, 9.0
2010-08-03 00:00:00, 9.0, 9.0
2010-01-19 00:00:00, 1.0, 8.0
2010-01-19 00:00:00, 2.0, 8.0
2010-01-19 00:00:00, 3.0, 8.0
2010-01-19 00:00:00, 4.0, 8.0
2010-01-19 00:00:00, 5.0, 8.0
2010-01-19 00:00:00, 6.0, 8.0
2010-01-19 00:00:00, 7.0, 8.0
2010-01-19 00:00:00, 8.0, 8.0
2009-03-29 00:00:00, 1.0, 8.0
2009-03-29 00:00:00, 2.0, 8.0
2009-03-29 00:00:00, 3.0, 8.0
2009-03-29 00:00:00, 4.0, 8.0
2009-03-29 00:00:00, 5.0, 8.0
2009-03-29 00:00:00, 6.0, 8.0
2009-03-29 00:00:00, 7.0, 8.0
2009-03-29 00:00:00, 8.0, 8.0
2007-12-05 00:00:00, 1.0, 8.0
2007-12-05 00:00:00, 2.0, 8.0
2007-12-05 00:00:00, 3.0, 8.0
2007-12-05 00:00:00, 4.0, 8.0
2007-12-05 00:00:00, 5.0, 8.0
2007-12-05 00:00:00, 6.0, 8.0
2007-12-05 00:00:00, 7.0, 8.0
2007-12-05 00:00:00, 8.0, 8.0
1993-07-01 00:00:00, 1.0, 8.0
1993-07-01 00:00:00, 2.0, 8.0
1993-07-01 00:00:00, 3.0, 8.0
1993-07-01 00:00:00, 4.0, 8.0
1993-07-01 00:00:00, 5.0, 8.0
1993-07-01 00:00:00, 6.0, 8.0
1993-07-01 00:00:00, 7.0, 8.0
1993-07-01 00:00:00, 8.0, 8.0
1989-09-14 00:00:00, 1.0, 8.0
1989-09-14 00:00:00, 2.0, 8.0
1989-09-14 00:00:00, 3.0, 8.0
1989-09-14 00:00:00, 4.0, 8.0
1989-09-14 00:00:00, 5.0, 8.0
1989-09-14 00:00:00, 6.0, 8.0
1989-09-14 00:00:00, 7.0, 8.0
1989-09-14 00:00:00, 8.0, 8.0
1982-08-20 00:00:00, 1.0, 8.0
1982-08-20 00:00:00, 2.0, 8.0
1982-08-20 00:00:00, 3.0, 8.0
1982-08-20 00:00:00, 4.0, 8.0
1982-08-20 00:00:00, 5.0, 8.0
1982-08-20 00:00:00, 6.0, 8.0
1982-08-20 00:00:00, 7.0, 8.0
1982-08-20 00:00:00, 8.0, 8.0
1989-01-17 00:00:00, 1.0, 5.0
1989-01-17 00:00:00, 2.0, 5.0
1989-01-17 00:00:00, 3.0, 5.0
1989-01-17 00:00:00, 4.0, 5.0
1989-01-17 00:00:00, 5.0, 5.0
1991-01-11 00:00:00, 1.0, 6.0
1991-01-11 00:00:00, 2.0, 6.0
1991-01-11 00:00:00, 3.0, 6.0
1991-01-11 00:00:00, 4.0, 6.0
1991-01-11 00:00:00, 5.0, 6.0
1991-01-11 00:00:00, 6.0, 6.0
1992-05-01 00:00:00, 1.0, 4.0
1992-05-01 00:00:00, 2.0, 4.0
1992-05-01 00:00:00, 3.0, 4.0
1992-05-01 00:00:00, 4.0, 4.0
1993-12-07 00:00:00, 1.0, 6.0
1993-12-07 00:00:00, 2.0, 6.0
1993-12-07 00:00:00, 3.0, 6.0
1993-12-07 00:00:00, 4.0, 6.0
1993-12-07 00:00:00, 5.0, 6.0
1993-12-07 00:00:00, 6.0, 6.0
1998-03-24 00:00:00, 1.0, 5.0
1998-03-24 00:00:00, 2.0, 5.0
1998-03-24 00:00:00, 3.0, 5.0
1998-03-24 00:00:00, 4.0, 5.0
1998-03-24 00:00:00, 5.0, 5.0
1999-07-29 00:00:00, 1.0, 9.0
1999-07-29 00:00:00, 2.0, 9.0
1999-07-29 00:00:00, 3.0, 9.0
1999-07-29 00:00:00, 4.0, 9.0
1999-07-29 00:00:00, 5.0, 9.0
1999-07-29 00:00:00, 6.0, 9.0
1999-07-29 00:00:00, 7.0, 9.0
1999-07-29 00:00:00, 8.0, 9.0
1999-07-29 00:00:00, 9.0, 9.0
1999-09-15 00:00:00, 1.0, 7.0
1999-09-15 00:00:00, 2.0, 7.0
1999-09-15 00:00:00, 3.0, 7.0
1999-09-15 00:00:00, 4.0, 7.0
1999-09-15 00:00:00, 5.0, 7.0
1999-09-15 00:00:00, 6.0, 7.0
1999-09-15 00:00:00, 7.0, 7.0
1999-11-02 00:00:00, 1.0, 7.0
1999-11-02 00:00:00, 2.0, 7.0
1999-11-02 00:00:00, 3.0, 7.0
1999-11-02 00:00:00, 4.0, 7.0
1999-11-02 00:00:00, 5.0, 7.0
1999-11-02 00:00:00, 6.0, 7.0
1999-11-02 00:00:00, 7.0, 7.0
2000-12-26 00:00:00, 1.0, 7.0
2000-12-26 00:00:00, 2.0, 7.0
2000-12-26 00:00:00, 3.0, 7.0
2000-12-26 00:00:00, 4.0, 7.0
2000-12-26 00:00:00, 5.0, 7.0
2000-12-26 00:00:00, 6.0, 7.0
2000-12-26 00:00:00, 7.0, 7.0
2003-07-08 00:00:00, 1.0, 7.0
2003-07-08 00:00:00, 2.0, 7.0
2003-07-08 00:00:00, 3.0, 7.0
2003-07-08 00:00:00, 4.0, 7.0
2003-07-08 00:00:00, 5.0, 7.0
2003-07-08 00:00:00, 6.0, 7.0
2003-07-08 00:00:00, 7.0, 7.0
2006-10-02 00:00:00, 1.0, 5.0
2006-10-02 00:00:00, 2.0, 5.0
2006-10-02 00:00:00, 3.0, 5.0
2006-10-02 00:00:00, 4.0, 5.0
2006-10-02 00:00:00, 5.0, 5.0
2006-03-25 00:00:00, 1.0, 7.0
2006-03-25 00:00:00, 2.0, 7.0
2006-03-25 00:00:00, 3.0, 7.0
2006-03-25 00:00:00, 4.0, 7.0
2006-03-25 00:00:00, 5.0, 7.0
2006-03-25 00:00:00, 6.0, 7.0
2006-03-25 00:00:00, 7.0, 7.0
2006-01-30 00:00:00, 1.0, 8.0
2006-01-30 00:00:00, 2.0, 8.0
2006-01-30 00:00:00, 3.0, 8.0
2006-01-30 00:00:00, 4.0, 8.0
2006-01-30 00:00:00, 5.0, 8.0
2006-01-30 00:00:00, 6.0, 8.0
2006-01-30 00:00:00, 7.0, 8.0
2006-01-30 00:00:00, 8.0, 8.0
2007-02-12 00:00:00, 1.0, 5.0
2007-02-12 00:00:00, 2.0, 5.0
2007-02-12 00:00:00, 3.0, 5.0
2007-02-12 00:00:00, 4.0, 5.0
2007-02-12 00:00:00, 5.0, 5.0
2008-02-14 00:00:00, 1.0, 6.0
2008-02-14 00:00:00, 2.0, 6.0
2008-02-14 00:00:00, 3.0, 6.0
2008-02-14 00:00:00, 4.0, 6.0
2008-02-14 00:00:00, 5.0, 6.0
2008-02-14 00:00:00, 6.0, 6.0
2011-09-06 00:00:00, 1.0, 5.0
2011-09-06 00:00:00, 2.0, 5.0
2011-09-06 00:00:00, 3.0, 5.0
2011-09-06 00:00:00, 4.0, 5.0
2011-09-06 00:00:00, 5.0, 5.0
2011-01-08 00:00:00, 1.0, 6.0
2011-01-08 00:00:00, 2.0, 6.0
2011-01-08 00:00:00, 3.0, 6.0
2011-01-08 00:00:00, 4.0, 6.0
2011-01-08 00:00:00, 5.0, 6.0
2011-01-08 00:00:00, 6.0, 6.0
1984-06-29 00:00:00, 1.0, 6.0
1984-06-29 00:00:00, 2.0, 6.0
1984-06-29 00:00:00, 3.0, 6.0
1984-06-29 00:00:00, 4.0, 6.0
1984-06-29 00:00:00, 5.0, 6.0
1984-06-29 00:00:00, 6.0, 6.0
1987-04-23 00:00:00, 1.0, 7.0
1987-04-23 00:00:00, 2.0, 7.0
1987-04-23 00:00:00, 3.0, 7.0
1987-04-23 00:00:00, 4.0, 7.0
1987-04-23 00:00:00, 5.0, 7.0
1987-04-23 00:00:00, 6.0, 7.0
1987-04-23 00:00:00, 7.0, 7.0
1988-02-16 00:00:00, 1.0, 7.0
1988-02-16 00:00:00, 2.0, 7.0
1988-02-16 00:00:00, 3.0, 7.0
1988-02-16 00:00:00, 4.0, 7.0
1988-02-16 00:00:00, 5.0, 7.0
1988-02-16 00:00:00, 6.0, 7.0
1988-02-16 00:00:00, 7.0, 7.0
1991-11-14 00:00:00, 1.0, 5.0
1991-11-14 00:00:00, 2.0, 5.0
1991-11-14 00:00:00, 3.0, 5.0
1991-11-14 00:00:00, 4.0, 5.0
1991-11-14 00:00:00, 5.0, 5.0
1992-10-15 00:00:00, 1.0, 5.0
1992-10-15 00:00:00, 2.0, 5.0
1992-10-15 00:00:00, 3.0, 5.0
1992-10-15 00:00:00, 4.0, 5.0
1992-10-15 00:00:00, 5.0, 5.0
1993-08-06 00:00:00, 1.0, 4.0
1993-08-06 00:00:00, 2.0, 4.0
1993-08-06 00:00:00, 3.0, 4.0
1993-08-06 00:00:00, 4.0, 4.0
1993-12-14 00:00:00, 1.0, 4.0
1993-12-14 00:00:00, 2.0, 4.0
1993-12-14 00:00:00, 3.0, 4.0
1993-12-14 00:00:00, 4.0, 4.0
1994-06-20 00:00:00, 1.0, 5.0
1994-06-20 00:00:00, 2.0, 5.0
1994-06-20 00:00:00, 3.0, 5.0
1994-06-20 00:00:00, 4.0, 5.0
1994-06-20 00:00:00, 5.0, 5.0
1995-04-03 00:00:00, 1.0, 6.0
1995-04-03 00:00:00, 2.0, 6.0
1995-04-03 00:00:00, 3.0, 6.0
1995-04-03 00:00:00, 4.0, 6.0
1995-04-03 00:00:00, 5.0, 6.0
1995-04-03 00:00:00, 6.0, 6.0
1996-02-09 00:00:00, 1.0, 6.0
1996-02-09 00:00:00, 2.0, 6.0
1996-02-09 00:00:00, 3.0, 6.0
1996-02-09 00:00:00, 4.0, 6.0
1996-02-09 00:00:00, 5.0, 6.0
1996-02-09 00:00:00, 6.0, 6.0
1997-09-15 00:00:00, 1.0, 4.0
1997-09-15 00:00:00, 2.0, 4.0
1997-09-15 00:00:00, 3.0, 4.0
1997-09-15 00:00:00, 4.0, 4.0
1997-02-18 00:00:00, 1.0, 5.0
1997-02-18 00:00:00, 2.0, 5.0
1997-02-18 00:00:00, 3.0, 5.0
1997-02-18 00:00:00, 4.0, 5.0
1997-02-18 00:00:00, 5.0, 5.0
1998-05-21 00:00:00, 1.0, 4.0
1998-05-21 00:00:00, 2.0, 4.0
1998-05-21 00:00:00, 3.0, 4.0
1998-05-21 00:00:00, 4.0, 4.0
1998-03-06 00:00:00, 1.0, 5.0
1998-03-06 00:00:00, 2.0, 5.0
1998-03-06 00:00:00, 3.0, 5.0
1998-03-06 00:00:00, 4.0, 5.0
1998-03-06 00:00:00, 5.0, 5.0
2001-02-05 00:00:00, 1.0, 5.0
2001-02-05 00:00:00, 2.0, 5.0
2001-02-05 00:00:00, 3.0, 5.0
2001-02-05 00:00:00, 4.0, 5.0
2001-02-05 00:00:00, 5.0, 5.0
2004-12-08 00:00:00, 1.0, 5.0
2004-12-08 00:00:00, 2.0, 5.0
2004-12-08 00:00:00, 3.0, 5.0
2004-12-08 00:00:00, 4.0, 5.0
2004-12-08 00:00:00, 5.0, 5.0
2005-12-03 00:00:00, 1.0, 7.0
2005-12-03 00:00:00, 2.0, 7.0
2005-12-03 00:00:00, 3.0, 7.0
2005-12-03 00:00:00, 4.0, 7.0
2005-12-03 00:00:00, 5.0, 7.0
2005-12-03 00:00:00, 6.0, 7.0
2005-12-03 00:00:00, 7.0, 7.0
2007-10-07 00:00:00, 1.0, 6.0
2007-10-07 00:00:00, 2.0, 6.0
2007-10-07 00:00:00, 3.0, 6.0
2007-10-07 00:00:00, 4.0, 6.0
2007-10-07 00:00:00, 5.0, 6.0
2007-10-07 00:00:00, 6.0, 6.0
2008-06-25 00:00:00, 1.0, 6.0
2008-06-25 00:00:00, 2.0, 6.0
2008-06-25 00:00:00, 3.0, 6.0
2008-06-25 00:00:00, 4.0, 6.0
2008-06-25 00:00:00, 5.0, 6.0
2008-06-25 00:00:00, 6.0, 6.0
2008-02-07 00:00:00, 1.0, 6.0
2008-02-07 00:00:00, 2.0, 6.0
2008-02-07 00:00:00, 3.0, 6.0
2008-02-07 00:00:00, 4.0, 6.0
2008-02-07 00:00:00, 5.0, 6.0
2008-02-07 00:00:00, 6.0, 6.0
2009-04-02 00:00:00, 1.0, 7.0
2009-04-02 00:00:00, 2.0, 7.0
2009-04-02 00:00:00, 3.0, 7.0
2009-04-02 00:00:00, 4.0, 7.0
2009-04-02 00:00:00, 5.0, 7.0
2009-04-02 00:00:00, 6.0, 7.0
2009-04-02 00:00:00, 7.0, 7.0